Question,Answer,Confidence,Valid
"Will Minoryx Therapeutics and Neuraxpharm submit a Marketing Authorization Application (MAA) for leriglitazone to the European Medicines Agency (EMA) by June 30, 2025?",0,1.0,True
"Will the FDA grant De Novo marketing authorization or 510(k) clearance for at least one generative AI-based clinical diagnostic software application by December 31, 2025?",0,0.9,True
"Will Novo Nordisk's Phase 3 ESSENCE trial for semaglutide in patients with non-alcoholic steatohepatitis (NASH) meet its primary endpoint by December 31, 2024?",1,1.0,True
"Will Amylyx Pharmaceuticals officially announce the withdrawal of Relyvrio (AMX0035) from the U.S. market by June 30, 2024, following the results of the Phase 3 PHOENIX trial?",1,1.0,True
"Will Biomea Fusion announce that its BMF-219 Phase 2 trial for Type 2 Diabetes (COVALENT-111) met its primary endpoint by December 31, 2024?",1,1.0,True
"Will the FDA approve TG Therapeutics' ublituximab for the treatment of relapsing forms of multiple sclerosis by September 28, 2022?",0,1.0,True
"Will LEO Pharma's delgocitinib receive FDA approval for the treatment of chronic hand eczema by December 31, 2024?",0,1.0,True
"Will Eli Lilly announce topline results for the tirzepatide Phase 3 SURMOUNT-2 clinical trial by December 31, 2023?",1,1.0,True
"Will Moderna's mRNA-1345 RSV vaccine receive FDA approval for the prevention of respiratory syncytial virus-associated lower respiratory tract disease in adults aged 60 years or older by June 30, 2024?",1,1.0,True
"Will Accord BioPharma commercially launch its Stelara biosimilar, Imuldosa (ustekinumab-srlf), in the United States by March 31, 2025?",0,1.0,True
"Will the European Medicines Agency (EMA) approve Sanofi and Regeneron's Dupixent (dupilumab) for the treatment of children aged 6 months to 5 years with atopic dermatitis by June 30, 2023?",1,1.0,True
"Will the FDA approve AstraZeneca and Amgen's TEZSPIRE (tezepelumab) for the treatment of chronic rhinosinusitis with nasal polyps (CRSwNP) by December 31, 2025?",1,1.0,True
"Will the FDA publish the FY 2024 OMUFA facility fee rates for Monograph Drug Facilities (MDF) and Contract Manufacturing Organizations (CMO) by March 31, 2024?",1,1.0,True
"Will AstraZeneca's Phase 3 datopotamab deruxtecan (Dato-DXd) trial for non-small cell lung cancer meet its primary endpoints by December 31, 2024?",0,1.0,True
"Will the FDA approve Roche's tiragolumab for the treatment of esophageal squamous cell carcinoma (ESCC) by December 31, 2025?",0,1.0,True
"Will Amgen's sotorasib (Lumakras) receive full FDA approval for the treatment of KRAS G12C-mutated non-small cell lung cancer by June 30, 2024?",0,1.0,True
"Will Tonix Pharmaceuticals announce the initiation of a Phase 3 trial for TNX-102 SL in fibromyalgia-type long Covid by December 31, 2024?",0,1.0,True
"Will Bharat Biotech's Covaxin (BBV152) receive full FDA approval for use in adults in the United States by December 31, 2025?",0,1.0,True
"Will Jazz Pharmaceuticals receive regulatory approval for Epidiolex in Japan by December 31, 2025?",0,1.0,True
Will the InTandem neurorehabilitation system (NCT04121754) meet its primary endpoint of a significant increase in walking speed compared to active control by February 2024?,1,1.0,True
"Will Anthos Therapeutics report that its Phase 3 trial of abelacimab for the treatment of atrial fibrillation met its primary endpoints by December 31, 2025?",0,1.0,True
"Will Kelun-Biotech's SKB-264 (sacituzumab tirumotecan) meet its primary endpoint of progression-free survival (PFS) in the Phase 3 trial for metastatic triple-negative breast cancer by December 31, 2024?",0,0.95,True
"Will the FDA approve Casgevy (exagamglogene autotemcel) for the treatment of transfusion-dependent beta-thalassemia by March 30, 2024?",1,1.0,True
"Will Eli Lilly's Phase 3 TRAILBLAZER-ALZ 2 extension study for donanemab meet its primary endpoint by June 30, 2025?",1,0.9,True
"Will INOVIO Pharmaceuticals receive FDA approval for its experimental vaccine INO-3107 for the treatment of recurrent respiratory papillomatosis by December 31, 2025?",0,1.0,True
"Will Jazz Pharmaceuticals report that its Phase II trial of suvecaltamide in Parkinson's disease tremor (NCT05642442) met its primary endpoint by March 31, 2025?",0,0.9,True
"Will Amgen release the full results from its Phase 2 clinical trial of MariTide for obesity by December 31, 2024?",0,1.0,True
"Will the FDA approve Eli Lilly's tirzepatide for chronic weight management in adults without diabetes by December 31, 2023?",1,1.0,True
"Will ZZ Biotech and the Keck School of Medicine of USC begin enrollment for the Phase 3 trial of 3K3A-APC in acute ischemic stroke by December 31, 2025?",1,0.9,True
"Will the porcelain-derived cell therapy OPF-310 complete its current Phase 1 clinical trial for type 1 diabetes by December 31, 2026?",0,1.0,True
"Will Rocket Pharmaceuticals receive FDA approval for its KAND-101 (RP-A501) gene therapy for Danon disease by June 30, 2025?",0,1.0,True
"Will the FDA approve Anavex Life Sciences' blarcamesine (Anavex2-73) for the treatment of Rett syndrome by December 31, 2024?",0,1.0,True
"Will the FDA approve Eli Lilly's tirzepatide for chronic weight management in adults with obesity or overweight by December 31, 2023?",1,1.0,True
"Will Yakumi Plus Effervescent tablets receive FDA approval for the treatment of gastrointestinal diseases by December 31, 2025?",0,1.0,True
"Will BridgeBio Pharma receive FDA approval for acoramidis for the treatment of ATTR-CM by its PDUFA date of November 29, 2024?",1,1.0,True
"Will Boehringer Ingelheim's Phase 3 trial for neridamrev (BI 1015550) in patients with Idiopathic Pulmonary Fibrosis (IPF) meet its primary endpoint of forced vital capacity change by December 31, 2025?",1,1.0,True
"Will the FDA approve Eli Lilly's tirzepatide for the treatment of moderate-to-severe obstructive sleep apnea by December 31, 2024?",1,1.0,True
"Will Visus Therapeutics announce results for its phase 3 BRIO-II trial of Brimochol PF for presbyopia by December 31, 2024?",0,1.0,True
"Will AstraZeneca and Daiichi Sankyo's datopotamab deruxtecan (Dato-DXd) receive FDA approval for the treatment of advanced or metastatic non-small cell lung cancer by December 31, 2024?",0,1.0,True
"Will Vertex Pharmaceuticals receive FDA approval for a new triple-combination CFTR modulator therapy for cystic fibrosis by December 31, 2025?",1,1.0,True
"Will Eli Lilly's orforglipron (LY3502970) meet its primary endpoint in the Phase 3 ATTAIN-1 clinical trial for chronic weight management by December 31, 2025?",1,1.0,True
"Will Biogen's litifilimab (BIIB059) meet the primary endpoint in the Phase 3 TOPAZ-1 trial for systemic lupus erythematosus by December 31, 2025?",0,1.0,True
"Will MorphoSys submit a New Drug Application (NDA) to the FDA for pelabresib in myelofibrosis by June 30, 2024?",1,0.9,True
"Will the FDA approve AbbVie's navitoclax for the treatment of myelofibrosis by December 31, 2025?",0,0.9,True
"Will the FDA formally adopt Minimal Residual Disease (MRD) as an endpoint for accelerated approval in multiple myeloma trials by December 31, 2024?",0,1.0,True
"Will the FDA grant full (traditional) approval to Sarepta Therapeutics' gene therapy SRP-9001 (Elevidys) for Duchenne muscular dystrophy by August 31, 2024?",1,1.0,True
"Will GSK announce that its Phase 3 trial for a new MenABCWY vaccine candidate has successfully met all its primary endpoints by December 31, 2024?",1,1.0,True
"Will Italfarmaco's Duvyzat (givinostat) receive FDA approval for the treatment of Duchenne muscular dystrophy (DMD) by March 31, 2024?",1,1.0,True
"Will the FDA approve Travere Therapeutics' sparsentan for the treatment of focal segmental glomerulosclerosis (FSGS) by December 31, 2024?",0,1.0,True
Will University Clinic Golnik's pragmatic trial (NCT06207500) show a significant reduction in unplanned healthcare utilization within 30 days of discharge for the pharmacist-led medication reconciliation group compared to standard care?,0,1.0,True
"Will Cytokinetics initiate its Phase 3 clinical trial of aficamten in patients with non-obstructive hypertrophic cardiomyopathy (nHCM) by December 31, 2023?",0,1.0,True
"Will the FDA approve Karuna Therapeutics' KarXT (xanomeline-trospium) for the treatment of schizophrenia in adults by September 26, 2024?",1,1.0,True
"Will the US Supreme Court uphold the 5th Circuit Court of Appeals decision to restrict the FDA's 2016 and 2021 expansions of mifepristone by December 31, 2024?",0,1.0,True
"Will the FDA grant De Novo marketing authorization to Apple for its 'Hearing Aid Feature' on AirPods Pro 2 by October 31, 2024?",1,1.0,True
"Will the FDA approve Karuna Therapeutics' KarXT (xanomeline-trospium) for the treatment of schizophrenia by September 26, 2024?",1,1.0,True
"Will ARS Pharmaceuticals receive European Commission marketing authorization for Neffy (epinephrine nasal spray) for the treatment of allergic reactions (anaphylaxis) by December 31, 2024?",1,1.0,True
"Will Destiny Pharma announce the commencement of a Phase 3 clinical trial for its XF-73 nasal gel by December 31, 2024?",0,1.0,True
"Will the FDA approve SpringWorks Therapeutics' nirogacestat for the treatment of adult patients with progressing desmoid tumors by November 30, 2023?",1,1.0,True
"Will the FDA approve Lykos Therapeutics' MDMA-assisted therapy for the treatment of post-traumatic stress disorder (PTSD) by August 11, 2024?",0,1.0,True
"Will Travere Therapeutics announce topline data from the confirmatory eGFR endpoint analysis of the Phase III PROTECT trial for Filspari by December 31, 2023?",1,1.0,True
"Will the FDA approve Eli Lilly's tirzepatide for chronic weight management in adults without type 2 diabetes by December 31, 2023?",1,1.0,True
"Will the Phase 1b trial of ricolinostat (ACY-1215) for relapsed or refractory multiple myeloma meet its primary endpoints by December 31, 2025?",1,1.0,True
"Will Roche's Phase 3 SKYSCRAPER-01 trial of tiragolumab in non-small cell lung cancer meet its primary endpoint of overall survival by December 31, 2024?",0,1.0,True
"Will Eli Lilly's donanemab receive FDA approval for the treatment of early symptomatic Alzheimer's disease by July 31, 2024?",1,1.0,True
"Will the FDA approve Karuna Therapeutics' KarXT for the treatment of schizophrenia in adults by September 26, 2024?",1,1.0,True
"Will Eli Lilly's Phase 3 TRAILBLAZER-ALZ 3 study of donanemab for preclinical Alzheimer's disease meet its primary endpoint of clinical progression improvement by December 31, 2024?",0,1.0,True
"Will Inari Medical announce that the PEERLESS randomized controlled trial met its primary endpoint by December 31, 2024?",1,1.0,True
"Will Agios Pharmaceuticals' Pyrukynd (mitapivat) receive FDA approval for the treatment of thalassemia by December 31, 2025?",1,1.0,True
"Will the European Medicines Agency (EMA) approve Italfarmaco's Duvyzat (givinostat) for the treatment of Duchenne muscular dystrophy by June 30, 2025?",1,1.0,True
"Will the FDA maintain the current Risk Evaluation and Mitigation Strategy (REMS) for Danco Laboratories' Mifeprex (mifepristone) without reinstating pre-2016 in-person dispensing requirements through December 31, 2024?",1,1.0,True
"Will Acrivon Therapeutics report positive Phase 2 clinical trial results for ACR-368 in patients with platinum-resistant ovarian cancer by December 31, 2024?",1,1.0,True
"Will the FDA issue updated formal guidance on the implementation of precision dosing in Phase 3 clinical trials by December 31, 2025?",1,0.9,True
Did SynAct Pharma's EXPAND Phase 2b trial of resomelagon (AP1189) meet its primary endpoint of significant ACR20 improvement at 12 weeks?,0,1.0,True
"Will the FDA approve Alvotech and Teva's SELARSDI (ustekinumab-aekn) as an interchangeable biosimilar to Stelara by April 30, 2025?",1,1.0,True
"Will Poolbeg Pharma initiate a Phase 2 clinical trial for POLB 001 in cancer immunotherapy-induced cytokine release syndrome by December 31, 2025?",0,0.9,True
"Will AMO Pharma receive FDA approval for AMO-02 (tideglusib) for the treatment of congenital myotonic dystrophy type 1 by December 31, 2025?",0,1.0,True
"Will Marinus Pharmaceuticals receive FDA approval for intravenous (IV) ganaxolone for the treatment of refractory status epilepticus (RSE) by June 30, 2025?",0,1.0,True
"Will Dr. Joe Delaney or MUSC Hollings Cancer Center initiate a Phase 1 or Phase 2 clinical trial testing hydroxychloroquine in combination with a metabolism or division-pathway inhibitor for colorectal or ovarian cancer by December 31, 2025?",1,1.0,True
"Will Sanofi's Phase 2 clinical trial of SAR443820 in multiple sclerosis reach its primary completion date by September 30, 2025?",1,1.0,True
"Will Anavex Life Sciences receive FDA approval for blarcamesine (ANAVEX 2-73) for the treatment of Alzheimer's disease by December 31, 2025?",0,1.0,True
"Will Pfizer's maternal RSV vaccine receive FDA approval for the protection of infants by August 31, 2023?",1,1.0,True
"Will Merck & Co. initiate its Phase 3 clinical trial for the V116 pneumococcal vaccine by July 31, 2022?",1,1.0,True
"Will Arcutis Biotherapeutics receive FDA approval for Roflumilast (ZORYVE) cream 0.15% for the treatment of atopic dermatitis in children ages 6 years and older by July 31, 2024?",1,1.0,True
"Will Viking Therapeutics initiate a Phase 3 clinical trial for the oral formulation of VK2735 by December 31, 2025?",0,1.0,True
"Will Viking Therapeutics' Phase 3 trial for VK2809 in patients with biopsy-confirmed NASH meet its primary endpoint by June 30, 2025?",0,1.0,True
"Will the FDA grant traditional (full) approval to Eisai and Biogen's Leqembi (lecanemab) for the treatment of Alzheimer’s disease by July 31, 2023?",1,1.0,True
